title,imdbid,year,rating,BUDGET,passed,adj_budget
Trumbo,3203606,2015,3,15000000.0,True,18521139.83385158
"Dressmaker, The",2910904,2015,3,11930000.0,True,14730479.881189955
"Revenant, The",1663202,2015,0,135000000.0,False,166690258.5046642
Blackhat,2717822,2015,1,70000000.0,False,86431985.89130735
Room,3170832,2015,3,13000000.0,True,16051654.522671368
Feeheld,1658801,2015,3,7000000.0,True,8643198.589130737
Creed,3076658,2015,2,37000000.0,False,45685478.25683389
In the Heart of the Sea,1390411,2015,1,100000000.0,False,123474265.55901052
"Hollow, The",4472596,2015,3,2000000.0,True,2469485.3111802107
Love the Coopers,2279339,2015,3,17000000.0,True,20990625.14503179
Vacation,1524930,2015,3,31000000.0,True,38277022.32329327
Krampus,3850590,2015,3,15000000.0,True,18521139.83385158
Sisters,1850457,2015,3,30000000.0,True,37042279.66770316
Star Wars: The Force Awakens,2488496,2015,3,245000000.0,True,302511950.6195758
Pan,3332064,2015,1,150000000.0,False,185211398.3385158
By the Sea,3707106,2015,3,10000000.0,True,12347426.555901052
"Lobster, The",3464902,2015,3,4000000.0,True,4938970.622360421
"Hateful Eight, The",3460252,2015,3,44000000.0,True,54328676.845964625
Point Break,2058673,2015,0,105000000.0,False,129647978.83696105
Concussion,3322364,2015,1,35000000.0,False,43215992.94565368
Joy,2446980,2015,3,60000000.0,True,74084559.33540632
Macbeth,2884018,2015,1,15000000.0,False,18521139.83385158
"Intern, The",2361509,2015,3,35000000.0,True,43215992.94565368
Captive,3268668,2015,3,2000000.0,True,2469485.3111802107
"Big Short, The",1596363,2015,1,28000000.0,False,34572794.35652295
Daddy&#39;s Home,1528854,2015,1,50000000.0,False,61737132.77950526
"Danish Girl, The",810819,2015,3,15000000.0,True,18521139.83385158
Legend,3569230,2015,3,25000000.0,True,30868566.38975263
Anamolisa,2401878,2015,2,8000000.0,False,9877941.244720843
"Transporter Refueled, The",2938956,2015,3,25000000.0,True,30868566.38975263
"Last Witch Hunter, The",1618442,2015,3,90000000.0,True,111126839.00310947
Spotlight,1895587,2015,1,20000000.0,False,24694853.111802105
Youth,3312830,2015,1,13360000.0,False,16496161.878683805
"Diary of a Teenage Girl, The",3172532,2015,3,2000000.0,True,2469485.3111802107
"Meddler, The",4501454,2015,3,3200000.0,True,3951176.497888337
"VVitch: A New-England Folktale, The",4263482,2015,3,3500000.0,True,4321599.294565368
"Longest Ride, The",2726560,2015,3,34000000.0,True,41981250.29006358
Eye in the Sky,2057392,2015,3,13000000.0,True,16051654.522671368
Baahubali: The Beginning,2631186,2015,1,25130430.0,False,31029613.87432125
Green Room,4062536,2015,3,5000000.0,True,6173713.277950526
Everest,2719848,2015,2,55000000.0,False,67910846.0574558
"Hello, My Name Is Doris",3766394,2015,3,1000000.0,True,1234742.6555901053
"Wave (B&oslash;lgen), The",3616916,2015,3,5904067.0,True,7290003.366361906
Max,3369806,2015,3,20000000.0,True,24694853.111802105
"Lady in the Van, The",3722070,2015,3,6000000.0,True,7408455.933540631
They Call Me Jeeg Robot,3775086,2015,1,1900000.0,False,2346011.0456212
Equals,3289728,2015,3,16000000.0,True,19755882.489441685
Demolition,1172049,2015,1,10000000.0,False,12347426.555901052
"Visit, The",3567288,2015,3,5000000.0,True,6173713.277950526
"Bronze, The",3859304,2015,3,3500000.0,True,4321599.294565368
Jem and the Holograms,3614530,2015,3,5000000.0,True,6173713.277950526
Louder Than Bombs,2217859,2015,1,11000000.0,False,13582169.211491156
Survivor,3247714,2015,3,20000000.0,True,24694853.111802105
"Colony, The",4005402,2015,3,14000000.0,True,17286397.178261474
"33, The",2006295,2015,3,25000000.0,True,30868566.38975263
Dragon Ball Z: Resurrection &#39;F&#39;,3819668,2015,1,5000000.0,False,6173713.277950526
Full Out,3977462,2015,3,1500000.0,True,1852113.9833851578
"Milyy Khans, dorogoy Pyotr",3817188,2015,1,3500000.0,False,4321599.294565368
Boi Neon,4899406,2015,3,1500000.0,True,1852113.9833851578
Fathers &amp; Daughters,2582502,2015,3,2240000.0,True,2765823.5485218354
Life,2948840,2015,3,12000000.0,True,14816911.867081262
Beasts of No Nation,1365050,2015,0,6000000.0,False,7408455.933540631
Phoenix Incident,4341532,2015,1,1300000.0,False,1605165.4522671367
Hot Pursuit,2967224,2015,2,35000000.0,False,43215992.94565368
Unfinished Business,2358925,2015,2,35000000.0,False,43215992.94565368
Scouts Guide to the Zombie Apocalypse,1727776,2015,1,15000000.0,False,18521139.83385158
"Gift, The",4178092,2015,3,5000000.0,True,6173713.277950526
Hitman: Agent 47,2679042,2015,0,35000000.0,False,43215992.94565368
Atrapa la bandera [Capture the Flag],3896100,2015,1,14000000.0,False,17286397.178261474
A Walk in the Woods,1178665,2015,2,8000000.0,False,9877941.244720843
"Great Gilly Hopkins, The",1226766,2015,3,5000000.0,True,6173713.277950526
Bajirao Mastani,3735246,2015,2,19500000.0,False,24077481.78400705
Paul Blart: Mall Cop 2,3450650,2015,1,38000000.0,False,46920220.912424
Woodlawn,4183692,2015,1,12000000.0,False,14816911.867081262
Ip Man 3,2888046,2015,1,36000000.0,False,44450735.60124379
"assassin, The",3508840,2015,2,15000000.0,False,18521139.83385158
Superfast!,2933474,2015,3,20000000.0,True,24694853.111802105
Jane Got a Gun,2140037,2016,0,25000000.0,False,30484006.716470767
"5th Wave, The",2304933,2016,2,38000000.0,False,46335690.20903556
"Hail, Caesar!",475290,2016,1,22000000.0,False,26825925.91049427
Pride and Prejudice and Zombies,1374989,2016,3,28000000.0,True,34142087.52244726
Deadpool,1431045,2016,1,58000000.0,False,70722895.58221218
Zootopia,2948356,2016,3,150000000.0,True,182904040.29882458
"Boy, The",3882082,2016,3,10000000.0,True,12193602.686588306
Whiskey Tango Foxtrot,3553442,2016,3,35000000.0,True,42677609.403059065
"Crouching Tiger, Hidden Dragon: Sword of Destiny",2652118,2016,3,20000000.0,True,24387205.373176612
"Divergent Series: Allegiant, The",3410834,2016,3,110000000.0,True,134129629.55247137
10 Cloverfield Lane,1179933,2016,3,15000000.0,True,18290404.02988246
Triple 9,1712261,2016,3,20000000.0,True,24387205.373176612
Midnight Special,2649554,2016,1,18000000.0,False,21948484.83585895
Batman v Superman: Dawn of Justice,2975590,2016,2,250000000.0,False,304840067.16470766
"Huntsman: Winter&#39;s War, The",2381991,2016,3,115000000.0,True,140226430.8957655
Kung Fu Panda 3,2267968,2016,3,145000000.0,True,176807238.95553043
Hardcore Henry,3072482,2016,1,10000000.0,False,12193602.686588306
"Boss, The",2702724,2016,3,29000000.0,True,35361447.79110609
"Jungle Book, The",3040964,2016,2,175000000.0,False,213388047.01529536
Captain America: Civil War,3498820,2016,3,250000000.0,True,304840067.16470766
Keanu,4139124,2016,3,15000000.0,True,18290404.02988246
Ratchet &amp; Clank,2865120,2016,3,20000000.0,True,24387205.373176612
Mother&#39;s Day,4824302,2016,3,25000000.0,True,30484006.716470767
Love &amp; Friendship,3068194,2016,3,3000000.0,True,3658080.805976492
X-Men: Apocalypse,3385516,2016,3,178000000.0,True,217046127.82127184
10 Days In A Madhouse,3453052,2016,3,1200000.0,True,1463232.3223905966
"Nice Guys, The",3799694,2016,3,50000000.0,True,60968013.43294153
Alice Through the Looking Glass,2567026,2016,3,170000000.0,True,207291245.67200118
Neighbors 2: Sorority Rising,4438848,2016,3,35000000.0,True,42677609.403059065
Warcraft,803096,2016,3,160000000.0,True,195097642.9854129
Sing Street,3544112,2016,1,4000000.0,False,4877441.074635323
Teenage Mutant Ninja Turtles: Out of the Shadows,3949660,2016,3,135000000.0,True,164613636.26894215
How to Be Single,1292566,2016,3,38000000.0,True,46335690.20903556
Gods of Egypt,2404233,2016,2,140000000.0,False,170710437.61223626
Now You See Me 2,3110958,2016,1,90000000.0,False,109742424.17929475
Me Before You,2674426,2016,3,20000000.0,True,24387205.373176612
Money Monster,2241351,2016,3,27000000.0,True,32922727.253788427
"Conjuring 2, The",3065204,2016,3,40000000.0,True,48774410.746353224
Finding Dory,2277860,2016,3,200000000.0,True,243872053.73176613
Independence Day: Resurgence,1628841,2016,3,165000000.0,True,201194444.32870704
"Neon Demon, The",1974419,2016,3,7000000.0,True,8535521.880611815
"Shallows, The",4052882,2016,3,17000000.0,True,20729124.567200124
"Purge: Election Year, The",4094724,2016,3,10000000.0,True,12193602.686588306
"Secret Life of Pets, The",2709768,2016,2,75000000.0,False,91452020.14941229
"BFG, The",3691740,2016,3,140000000.0,True,170710437.61223626
Swiss Army Man,4034354,2016,2,3000000.0,False,3658080.805976492
Mike and Dave Need Wedding Dates,2823054,2016,3,33000000.0,True,40238888.86574142
Ghostbusters,1289401,2016,3,144000000.0,True,175587878.6868716
Cafe Society,4513674,2016,1,30000000.0,False,36580808.05976492
Norm of the North,1594972,2016,3,7000000.0,True,8535521.880611815
Criminal,3014866,2016,3,31500000.0,True,38409848.46275317
Star Trek Beyond,2660888,2016,1,185000000.0,False,225581649.70188364
13 Hours,4172430,2016,2,50000000.0,False,60968013.43294153
Eddie the Eagle,1083452,2016,2,23000000.0,False,28045286.179153103
Batman: The Killing Joke,4853102,2016,1,3500000.0,False,4267760.940305907
Everybody Wants Some,2937696,2016,0,10000000.0,False,12193602.686588306
Nerve,3531824,2016,3,19000000.0,True,23167845.10451778
Suicide Squad,1386697,2016,3,175000000.0,True,213388047.01529536
Bad Moms,4651520,2016,3,20000000.0,True,24387205.373176612
Lights Out,4786282,2016,3,4900000.0,True,5974865.316428269
Sausage Party,1700841,2016,3,19000000.0,True,23167845.10451778
Jason Bourne,4196776,2016,1,120000000.0,False,146323232.2390597
Sully,3263904,2016,1,60000000.0,False,73161616.11952984
War Dogs,2005151,2016,1,40000000.0,False,48774410.746353224
Un homme a la hauteur,4699388,2016,3,10000000.0,True,12193602.686588306
Busanhaeng,5700672,2016,3,8820000.0,True,10754757.569570886
Kubo and the Two Strings,4302938,2016,1,60000000.0,False,73161616.11952984
Don&#39;t Breathe,4160708,2016,3,9900000.0,True,12071666.659722423
Captain Fantastic,3553976,2016,3,5000000.0,True,6096801.343294153
"Light Between Oceans, The",2547584,2016,3,20000000.0,True,24387205.373176612
"Girl on the Train, The",3631112,2016,3,45000000.0,True,54871212.089647375
Adventures in Babysitting,4456850,2016,3,9000000.0,True,10974242.417929474
Hell or High Water,2582782,2016,1,12000000.0,False,14632323.223905968
Morgan,4520364,2016,3,8000000.0,True,9754882.149270646
Snowden,3774114,2016,1,40000000.0,False,48774410.746353224
magnificent 7,2404435,2016,0,90000000.0,False,109742424.17929475
"Infiltrator, The",1355631,2016,3,25000000.0,True,30484006.716470767
Julieta,4326444,2016,3,1490000.0,True,1816846.8003016575
Storks,4624424,2016,1,70000000.0,False,85355218.80611813
Shin Godzilla,4262980,2016,1,15000000.0,False,18290404.02988246
"Accountant, The",2140479,2016,2,44000000.0,False,53651851.82098854
Ouija: Origin of Evil,4361050,2016,3,9000000.0,True,10974242.417929474
Doctor Strange,1211837,2016,1,165000000.0,False,201194444.32870704
"Handmaiden (Ah-ga-ssi) , The",4016934,2016,3,8575000.0,True,10456014.303749474
Miss Peregrine&#39;s Home for Peculiar Children,1935859,2016,3,110000000.0,True,134129629.55247137
"Finest Hours, The",2025690,2016,3,80000000.0,True,97548821.49270645
Trolls,1679335,2016,3,125000000.0,True,152420033.58235383
Certain Women,4468634,2016,3,2000000.0,True,2438720.5373176616
Arrival,2543164,2016,3,47000000.0,True,57309932.62696504
Ride Along 2,2869728,2016,0,40000000.0,False,48774410.746353224
Fantastic Beasts and Where to Find Them,3183660,2016,3,180000000.0,True,219484848.3585895
Loving,4669986,2016,3,9000000.0,True,10974242.417929474
Jack Reacher: Never Go Back,3393786,2016,3,60000000.0,True,73161616.11952984
Hacksaw Ridge,2119532,2016,1,40000000.0,False,48774410.746353224
Batman: Return of the Caped Crusaders,5973626,2016,1,3500000.0,False,4267760.940305907
Bridget Jones&#39;s Baby,1473832,2016,3,35000000.0,True,42677609.403059065
"Legend of Tarzan, The",918940,2016,0,180000000.0,False,219484848.3585895
Central Intelligence,1489889,2016,2,50000000.0,False,60968013.43294153
Moana,3521164,2016,3,150000000.0,True,182904040.29882458
Elle,3716530,2016,3,9804690.0,True,11955449.43251655
Nocturnal Animals,4550098,2016,3,22500000.0,True,27435606.044823688
Ballerina,2261287,2016,3,30000000.0,True,36580808.05976492
Birkebeinerne,4738360,2016,1,5233963.0,False,6382086.529830379
"Duel, The",2436682,2016,1,10000000.0,False,12193602.686588306
Mr. Church,4196848,2016,3,8000000.0,True,9754882.149270646
Free State of Jones,1124037,2016,2,50000000.0,False,60968013.43294153
Rogue One,3748528,2016,3,200000000.0,True,243872053.73176613
Hidden Figures,4846340,2016,3,25000000.0,True,30484006.716470767
True Memoirs of an International Assassin,1542768,2016,0,40000000.0,False,48774410.746353224
Assassin&#39;s Creed,2094766,2016,1,125000000.0,False,152420033.58235383
La La Land,3783958,2016,3,30000000.0,True,36580808.05976492
Sing,3470600,2016,3,75000000.0,True,91452020.14941229
Passengers,1355644,2016,0,110000000.0,False,134129629.55247137
Jackie,1619029,2016,3,9000000.0,True,10974242.417929474
Paterson,5247022,2016,1,5000000.0,False,6096801.343294153
20th Century Women,4385888,2016,3,7000000.0,True,8535521.880611815
Dangal,5074352,2016,3,10400000.0,True,12681346.794051837
Fences,2671706,2016,3,24000000.0,True,29264646.447811935
Manchester by the Sea,4034228,2016,3,9000000.0,True,10974242.417929474
Hunt for the Wilderpeople,4698684,2016,3,2500000.0,True,3048400.6716470765
Deepwater Horizon,1860357,2016,2,110000000.0,False,134129629.55247137
Inferno,3062096,2016,2,75000000.0,False,91452020.14941229
Contratiempo,4857264,2016,1,4000000.0,False,4877441.074635323
Pete&#39;s Dragon,2788732,2016,3,65000000.0,True,79258417.462824
Moonlight,4975722,2016,1,4000000.0,False,4877441.074635323
Split,4972582,2016,3,9000000.0,True,10974242.417929474
Silence,490215,2016,0,46000000.0,False,56090572.35830621
Resident Evil: The Final Chapter,2592614,2016,3,40000000.0,True,48774410.746353224
Florence Foster Jenkins,4136084,2016,3,29000000.0,True,35361447.79110609
It&#39;s Only the End of the World,4645368,2016,3,10000000.0,True,12193602.686588306
Toni Erdmann,4048272,2016,3,10000000.0,True,12193602.686588306
Aquarius,5221584,2016,3,762241.0,True,929446.3905427757
Personal Shopper,4714782,2016,3,6000000.0,True,7316161.611952984
A Cure for Wellness,4731136,2016,1,40000000.0,False,48774410.746353224
Mr. Right,2091935,2016,2,8000000.0,False,9754882.149270646
Marauders,3963816,2016,1,15000000.0,False,18290404.02988246
Lion,3741834,2016,2,12000000.0,False,14632323.223905968
"Great Wall, The",2034800,2016,0,150000000.0,False,182904040.29882458
Things to come - L&#39;avenir,4120176,2016,1,2100000.0,False,2560656.5641835444
Underworld: Blood Wars,3717252,2016,2,35000000.0,False,42677609.403059065
"Edge of Seventeen, The",1878870,2016,3,9000000.0,True,10974242.417929474
Monster Trucks,3095734,2016,0,125000000.0,False,152420033.58235383
"Lost City of Z, The",1212428,2016,1,30000000.0,False,36580808.05976492
Miss Sloane,4540710,2016,3,13000000.0,True,15851683.492564797
Denial,4645330,2016,3,10000000.0,True,12193602.686588306
Queen of Katwe,4341582,2016,3,15000000.0,True,18290404.02988246
Live by Night,2361317,2016,1,108000000.0,False,131690909.0151537
Free Fire,4158096,2016,0,7000000.0,False,8535521.880611815
Raw,4954522,2016,3,3500000.0,True,4267760.940305907
"Belko Experiment, The",1082807,2016,3,5000000.0,True,6096801.343294153
"Girl with All the Gifts, The",4547056,2016,3,5005600.0,True,6103629.760798642
Keeping Up with the Joneses,2387499,2016,3,40000000.0,True,48774410.746353224
Almost Christmas,4649416,2016,3,17000000.0,True,20729124.567200124
"Darkness, The",1878841,2016,2,4000000.0,False,4877441.074635323
A United Kingdom,3387266,2016,3,14000000.0,True,17071043.76122363
Their Finest,1661275,2016,3,11795877.0,True,14383423.74778652
My Life as a Zucchini,2321405,2016,3,8000000.0,True,9754882.149270646
A Quiet Passion,2392830,2016,3,8138338.0,True,9923566.01011637
Office Christmas Party,1711525,2016,3,45000000.0,True,54871212.089647375
Yoga Hosers,3838992,2016,2,5000000.0,False,6096801.343294153
Little Door Gods,4788934,2016,3,10000000.0,True,12193602.686588306
R&eacute;parer les vivants,5096536,2016,1,10000000.0,False,12193602.686588306
Pink,5571734,2016,3,75000000.0,True,91452020.14941229
Rustom,5165344,2016,3,1000000.0,True,1219360.2686588308
My Big Fat Greek Wedding 2,3760922,2016,3,18000000.0,True,21948484.83585895
"Choice, The",3797868,2016,3,10000000.0,True,12193602.686588306
"Birth of a Nation, The",4196450,2016,1,8500000.0,False,10364562.283600062
"Brothers Grimsby, The",3381008,2016,1,35000000.0,False,42677609.403059065
"Angry Birds Movie, The",1985949,2016,1,73000000.0,False,89013299.61209463
Ice Age: Collision Course,3416828,2016,3,105000000.0,True,128032828.20917721
Blair Witch,1540011,2016,2,5000000.0,False,6096801.343294153
Collateral Beauty,4682786,2016,2,36000000.0,False,43896969.6717179
Allied,3640424,2016,3,85000000.0,True,103645622.83600059
Middle School: The Worst Years of My Life,4981636,2016,3,8500000.0,True,10364562.283600062
Meet the Blacks,4191580,2016,3,900000.0,True,1097424.2417929475
A Monster Calls,3416532,2016,3,43000000.0,True,52432491.55232971
Barbershop: The Next Cut,3628584,2016,3,20000000.0,True,24387205.373176612
Dirty Grandpa,1860213,2016,2,11500000.0,False,14022643.089576552
Masterminds,2461150,2016,3,25000000.0,True,30484006.716470767
Friend Request,3352390,2016,3,9900000.0,True,12071666.659722423
Ben-Hur,2638144,2016,1,100000000.0,False,121936026.86588307
Nine Lives,4383594,2016,1,30000000.0,False,36580808.05976492
Tramps,4991512,2016,1,2000000.0,False,2438720.5373176616
"Ticket, The",3893280,2016,1,1200000.0,False,1463232.3223905966
Handsome Devil,5016946,2016,1,1050000.0,False,1280328.2820917722
Big Fish &amp; Begonia,1920885,2016,3,4531653.0,True,5525717.619548596
I&#39;m Not Ashamed,4950110,2016,3,1500000.0,True,1829040.402988246
Batman: Bad Blood,4870838,2016,3,3500000.0,True,4267760.940305907
Wonder Woman,451279,2017,3,149000000.0,True,177894888.21801564
"Bye Bye Man, The",4030600,2017,3,7400000.0,True,8835048.139686683
Alexander IRL,5540622,2017,2,500000.0,False,596962.7121409922
xXx: Return of Xander Cage,1293847,2017,3,85000000.0,True,101483661.06396864
"LEGO Batman Movie, The",4116284,2017,3,80000000.0,True,95514033.94255874
"Space Between Us, The",3922818,2017,3,30000000.0,True,35817762.72845953
John Wick: Chapter 2,4425200,2017,1,40000000.0,False,47757016.97127937
Fifty Shades Darker,4465564,2017,3,55000000.0,True,65665898.33550913
Logan,3315342,2017,3,97000000.0,True,115810766.15535246
Table 19,1412528,2017,3,5000000.0,True,5969627.121409921
Before I Fall,1691916,2017,3,5000000.0,True,5969627.121409921
Kong: Skull Island,3731562,2017,1,185000000.0,False,220876203.49216706
Get Out,5052448,2017,3,4500000.0,True,5372664.409268929
Beauty and the Beast,2771200,2017,3,160000000.0,True,191028067.88511747
Power Rangers,3717490,2017,3,100000000.0,True,119392542.42819841
Life,5442430,2017,3,58000000.0,True,69247674.60835508
Ghost in the Shell,1219827,2017,3,110000000.0,True,131331796.67101826
"Boss Baby, The",3874544,2017,1,125000000.0,False,149240678.03524804
"Fate of the Furious, The",4630562,2017,3,250000000.0,True,298481356.0704961
Unforgettable,3462710,2017,3,12000000.0,True,14327105.09138381
Guardians of the Galaxy Vol. 2,3896198,2017,3,200000000.0,True,238785084.85639682
"Circle, The",4287320,2017,3,18000000.0,True,21490657.637075715
Alien: Covenant,2316204,2017,3,97000000.0,True,115810766.15535246
King Arthur,1972591,2017,1,175000000.0,False,208936949.2493472
Pirates of the Caribbean: Dead Men Tell No Tales,1790809,2017,1,230000000.0,False,274602847.58485633
Gifted,4481414,2017,3,7000000.0,True,8357477.969973889
"Everything, Everything",5001718,2017,3,10000000.0,True,11939254.242819842
Snatched,2334871,2017,3,42000000.0,True,50144867.81984334
T2 Trainspotting,2763304,2017,3,18000000.0,True,21490657.637075715
"Mummy, The",2345759,2017,2,125000000.0,False,149240678.03524804
Captain Underpants: The First Epic Movie,2091256,2017,1,38000000.0,False,45369166.1227154
Rough Night,4799050,2017,3,20000000.0,True,23878508.485639684
Annabelle: Creation,5140878,2017,3,15000000.0,True,17908881.364229765
"Shack, The",2872518,2017,3,20000000.0,True,23878508.485639684
Cars 3,3606752,2017,3,175000000.0,True,208936949.2493472
Despicable Me 3,3469046,2017,3,80000000.0,True,95514033.94255874
Baby Driver,3890160,2017,1,34000000.0,False,40593464.42558747
"Big Sick, The",5462602,2017,3,5000000.0,True,5969627.121409921
Spider-Man: Homecoming,2250912,2017,3,175000000.0,True,208936949.2493472
Atomic Blonde,2406566,2017,3,30000000.0,True,35817762.72845953
It Comes at Night,4695012,2017,3,5000000.0,True,5969627.121409921
War for the Planet of the Apes,3450958,2017,1,150000000.0,False,179088813.64229763
Okja,3967856,2017,3,50000000.0,True,59696271.214099206
Wind River,5362988,2017,3,11000000.0,True,13133179.667101825
"Beguiled, The",5592248,2017,3,10500000.0,True,12536216.954960834
Wish Upon,5322012,2017,3,12000000.0,True,14327105.09138381
Dunkirk,5013056,2017,0,100000000.0,False,119392542.42819841
Valerian and the City of a Thousand Planets,2239822,2017,1,177200000.0,False,211563585.1827676
Detroit,5390504,2017,2,34000000.0,False,40593464.42558747
Girls Trip,3564472,2017,3,19000000.0,True,22684583.0613577
"Dark Tower, The",1648190,2017,1,60000000.0,False,71635525.45691906
"Emoji Movie, The",4877122,2017,1,50000000.0,False,59696271.214099206
"Hitman&#39;s Bodyguard, The",1959563,2017,3,30000000.0,True,35817762.72845953
American Made,3532216,2017,1,50000000.0,False,59696271.214099206
Logan Lucky,5439796,2017,3,29000000.0,True,34623837.30417754
Tulip Fever,491203,2017,3,25000000.0,True,29848135.607049603
Death Note,1241317,2017,0,40000000.0,False,47757016.97127937
It,1396484,2017,3,35000000.0,True,41787389.849869445
Mother!,5109784,2017,2,30000000.0,False,35817762.72845953
"I, Tonya",5580036,2017,3,11000000.0,True,13133179.667101825
Geostorm,1981128,2017,3,120000000.0,True,143271050.91383812
"Foreigner, The",1615160,2017,1,35000000.0,False,41787389.849869445
Kingsman: The Golden Circle,4649466,2017,1,104000000.0,False,124168244.12532635
American Assassin,1961175,2017,3,33000000.0,True,39399539.00130548
Happy Death Day,5308322,2017,3,4800000.0,True,5730842.0365535235
Battle of the Sexes,4622512,2017,3,25000000.0,True,29848135.607049603
Band Aid,5816374,2017,3,10000000.0,True,11939254.242819842
Revenge,6738136,2017,0,2900000.0,False,3462383.730417754
Lady Bird,4925292,2017,3,10000000.0,True,11939254.242819842
Blade Runner 2049,1856101,2017,3,150000000.0,True,179088813.64229763
Home Again,5719700,2017,3,12000000.0,True,14327105.09138381
Only the Brave,3829920,2017,2,38000000.0,False,45369166.1227154
"Death of Stalin, The",4686844,2017,1,13000000.0,False,15521030.515665794
Thor: Ragnarok,3501632,2017,1,180000000.0,False,214906576.37075713
47 Meters Down,2932536,2017,3,5500000.0,True,6566589.833550912
Jigsaw,3348730,2017,3,10000000.0,True,11939254.242819842
"Florida Project, The",5649144,2017,3,2000000.0,True,2387850.8485639687
Marshall,5301662,2017,1,12000000.0,False,14327105.09138381
Wonder,2543472,2017,3,20000000.0,True,23878508.485639684
Justice League,974015,2017,3,300000000.0,True,358177627.28459525
6 days,4703048,2017,0,1500000.0,False,1790888.1364229762
"Man with the Iron Heart, The",3296908,2017,1,32679734.0,False,39017165.28137238
Murder on the Orient Express,3402236,2017,3,55000000.0,True,65665898.33550913
Coco,2380307,2017,3,175000000.0,True,208936949.2493472
Transformers: The Last Knight,3371366,2017,1,217000000.0,False,259081817.06919056
"Nut Job 2: Nutty By Nature, The",3486626,2017,3,40000000.0,True,47757016.97127937
Star Wars: The Last Jedi,2527336,2017,3,200000000.0,True,238785084.85639682
Molly&#39;s Game,4209788,2017,3,30000000.0,True,35817762.72845953
"Disaster Artist, The",3521126,2017,3,10000000.0,True,11939254.242819842
"Shape of Water, The",5580390,2017,3,19500000.0,True,23281545.77349869
"Three Billboards Outside Ebbing, Missouri",5027774,2017,3,15000000.0,True,17908881.364229765
Wonder Wheel,5825380,2017,3,25000000.0,True,29848135.607049603
Mudbound,2396589,2017,3,10000000.0,True,11939254.242819842
Kidnap,1458169,2017,3,21000000.0,True,25072433.90992167
Jumanji: Welcome to the Jungle,2283362,2017,3,90000000.0,True,107453288.18537857
Bright,5519340,2017,3,90000000.0,True,107453288.18537857
Call Me by Your Name,5726616,2017,3,4000000.0,True,4775701.697127937
All the Money in the World,5294550,2017,2,50000000.0,False,59696271.214099206
Downsizing,1389072,2017,1,68000000.0,False,81186928.85117494
"Greatest Showman, The",1485796,2017,3,84000000.0,True,100289735.63968667
Pitch Perfect 3,4765284,2017,3,45000000.0,True,53726644.09268928
A Ghost Story,6265828,2017,1,100000.0,False,119392.54242819842
Phantom Thread,5776858,2017,3,35000000.0,True,41787389.849869445
Darkest Hour,4555426,2017,2,30000000.0,False,35817762.72845953
Paddington 2,4468740,2017,3,40000000.0,True,47757016.97127937
Wolf Warrior 2,7131870,2017,1,29700000.0,False,35459585.101174936
La llamada,5176252,2017,3,3144622.0,True,3754444.155556462
Hostiles,5478478,2017,3,55000000.0,True,65665898.33550913
Daddy&#39;s Home 2,5657846,2017,3,69000000.0,True,82380854.27545692
"Roman J. Israel, Esq.",6000478,2017,3,22000000.0,True,26266359.33420365
Ferdinand,3411444,2017,3,111000000.0,True,132525722.09530024
Loving Vincent,3262342,2017,1,5500000.0,False,6566589.833550912
Going In Style,2568862,2017,1,25000000.0,False,29848135.607049603
Singwa hamgge,7160070,2017,1,18300000.0,False,21848835.26436031
A Bad Moms Christmas,6359956,2017,3,28000000.0,True,33429911.879895557
"Post, The",6294822,2017,3,50000000.0,True,59696271.214099206
Thelma,6304046,2017,3,5741614.0,True,6855058.93101338
I Kill Giants,4547194,2017,3,15100000.0,True,18028273.906657964
"Ritual, The",5638642,2017,0,10000000.0,False,11939254.242819842
"Glass Castle, The",2378507,2017,3,9000000.0,True,10745328.818537857
Baywatch,1469304,2017,1,69000000.0,False,82380854.27545692
Fist Fight,3401882,2017,3,22000000.0,True,26266359.33420365
A Dog&#39;s Purpose,1753383,2017,1,22000000.0,False,26266359.33420365
All Eyez On Me,1666185,2017,1,40000000.0,False,47757016.97127937
Sharknado 5: Global Swarming,6298780,2017,3,3000000.0,True,3581776.2728459523
Diary of a Wimpy Kid: The Long Haul,6003368,2017,0,22000000.0,False,26266359.33420365
First Reformed,6053438,2017,1,3500000.0,False,4178738.9849869446
"Mountain Between Us, The",2226597,2017,3,35000000.0,True,41787389.849869445
Borg vs McEnroe,5727282,2017,1,7500000.0,False,8954440.682114882
Disobedience,6108178,2017,3,6000000.0,True,7163552.545691905
Godard Mon Amour,5687334,2017,1,12840746.0,False,15330893.116147192
Rings,498381,2017,2,25000000.0,False,29848135.607049603
War Machine,4758646,2017,0,60000000.0,False,71635525.45691906
Cold Skin,1034385,2017,0,9831962.0,False,11738629.402374346
"Midwife, The",5348236,2017,3,7000000.0,True,8357477.969973889
Lean on Pete,5340300,2017,1,8000000.0,False,9551403.394255875
"Assignment, The",5034474,2017,1,5000000.0,False,5969627.121409921
Ocean&#39;s 8,5164214,2018,3,70000000.0,True,81582154.22110891
Truth or Dare,6772950,2018,3,3500000.0,True,4079107.711055446
Pacific Rim: Uprising,2557478,2018,3,150000000.0,True,174818901.90237623
Red Sparrow,2873282,2018,3,69000000.0,True,80416694.87509309
Hereditary,7784604,2018,3,10000000.0,True,11654593.460158417
Maze Runner: The Death Cure,4500922,2018,3,62000000.0,True,72258479.4529822
Black Panther,1825683,2018,3,200000000.0,True,233091869.20316833
